姓名,学号,证件号,学校,专业,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
sZXKjjLgLsmkPjrqXjZIKe/MyK0nPmAxIWDicABvvhI=,L7E0FaHL7fXgdz+pP/p90KYYA0occHnbUnSGBHVS25Y=,z/9HJiSlP809bTcksW1Xm3w1Q+1DcqeCDL7kRZCDMVahSFrHf8s1RbMrd6d6tIKG,RUC,大数据治理,M,21,R,GT3,A,1,3,teacher,self_employed
zDWj6v/p4ZJWZbklM81GqKBkRdC5zV1T3XgdOSZDZrw=,HaQSLBgJ6cEzsvJ6QbiqnYETE2o4E1gx8GpY66WBiNk=,rzrPrln9eqMf2BD6lVfdGhSoz+7Upg99UV+GGOvjawjyN2N3IfFzyNDUldukp9sy,RUC,大数据治理,F,20,R,LE3,A,4,2,worker,worker
g/shsIKyAvbdoI2ucxmdwqglZ8uoDxxFkLv0KyDRUnY=,mTtfb52hDtsC8EOcDrthFzSqAcEm193F4sGudre/zFs=,Wz0HsXdFhC1knYwzk42GZouoPJw/dTTcuKnxuzTHZMYJjAqToiLXRICeCFAVSn/8,RUC,人工智能,F,21,U,GT3,T,1,2,accountant,manager
uW2gwhND2R/k+NKWwXW53tPTBws6xYUNEtlhAhPpTSo=,dgUH+zR4aAfP2CcXxipJy5Ddk3TsyNA5AqPizu/+ldo=,gsF1Nn7R638NYndfOJFz0mLqTDZgXmjfjvdfgAWHeSWuDInm+cVzNfMYUxuIN/ag,RUC,人工智能,F,22,R,GT3,A,1,0,self_employed,lawyer
c97P4dBvh7iKhIGX/GAiFndRykV3bu/Yx7hE4njG/9k=,R6taVpdDKYvoTjwdDgJzStykXgrFFhAmPStnms8X0WY=,cWwFgNJrDlIO+08QHRxCbfeLsXxtU4h34Vbyqa81jYVEkntqjcyZahUPbHC2JSnt,RUC,人工智能,M,21,U,GT3,T,2,4,doctor,civil_servant
K5raBnrelsdoT7ZzlilY4fxjhEQbE0YyMfYie6IW0sU=,2efKUw52FIUrtgux5TmXYk34ttvH0MvyDJhBuYrrGec=,kB/6m0wkFVZTXq1/zRB4X0rTQPz52i3oMoQ0vhHre3Xr04FgZB6j3vagub8Yz494,RUC,应用数学,F,22,R,GT3,A,4,2,lawyer,self_employed
lFwEum7b17J71vhYJzNQ/U8u5P3OdwOy3nODBYLJcfA=,c4SVJKlP+yDmsJhBZBcG4ujABGUDMUq4FiLuNO9WmC4=,Wg1o91MBEt6Aewf0E9CNoYFk0l8Rn1TmXw2WEpSyou3vuOA3ksfOyyqK9KxxUotP,RUC,应用数学,F,21,U,GT3,T,3,2,civil_servant,self_employed
+0lMDqgudlrHlEjPewTpjn7O09KjOgU0TdVIO9UMS68=,+QQUZN5mzgal+n5lls+JEx4VbFBdHF6YdoiqKo1ARkM=,2e/nx0kmEfr1a/DWfJgv2u1PY56b8oGaDMgT0chC7YSeTeJiHusUBYPm/HFiW4Qe,RUC,人工智能,M,20,U,GT3,T,3,0,manager,manager
9LSFl7/bFVpzG+QS40R3c0f8ElFG3l5mbSWWA9IpVtU=,MYqYfxLl+nsll2mTc8hPf2r7AjnEW+VA4ZWUunzXELQ=,mPwspW/zkS7GRd9GwwoKCBqyFItITzLAfuq4wt/q0OBvLIEZbLEM9/lJ6NJ5TMB7,RUC,计算机科学与技术,F,19,R,LE3,A,2,2,teacher,worker
hCTdp3cXSbJKPZx5LXv0x8a1Ap7oK5nPGUYqPi9Lb+M=,hbSZryjyC87xXUgeXHhC1uFfZ/6mgwvBA+ZcOSyWfDQ=,l3cQqJ5oNUhAdvz2NrtjSny/119nlTtZfDMRtv1TrGwTMeHMiYommvMLjV/m+iGG,RUC,计算机科学与技术,F,19,U,LE3,A,0,0,self_employed,engineer
Lk+kAviesFmBoBPAF4TcNFUrGOFpN1SkPl2TnJ5QlFI=,L8D1L7iCH8NBF1qTX9c5zoaJ8k9dV1Yy1TPLyz9uSGM=,57H81C8hHhykuE/C9dEqBOjncO6RArIt7ukZe97QDWMD9sIMUa6ZS7DZ6TiAz7l4,RUC,计算机科学与技术,M,21,R,LE3,T,4,2,lawyer,doctor
PstB5G1f9sTB3/5Be0YMcoWjnhfaZb0bPpsXavGzpa0=,V0oCCzXoswiheZY6KXk2TKsoRo8usf35StFbz8vX6ho=,+qoMkMDKJchiug1kGgTlZrM0bUSUJftG0S7pUi5x97gynuyQAHxqHYgBfA0TdfUN,RUC,应用数学,M,21,R,LE3,A,0,4,accountant,teacher
aZGlKeXPHfHdNQGswJjHrHnOdjjugVCNhug6G2KwKsY=,vgqF5ZHi64fmZHi5yPBoWrxX+onsABzsYSUjqoW521A=,5XFbDt0nnLcBHEGccWPcgDsYxkoNuy5w3+n5ZBsB8zXC6TurA01CanRiLjNbbWcz,RUC,计算机科学与技术,F,22,R,GT3,T,3,4,manager,worker
XpmzsCYF87lEO/Nqh7qW29NCOZq73jXmyrg+SbamsyU=,1JNt0pAV1eTEvlcBN3Ak746JcwLYOX3rGb/3kNEDke8=,prvdSOpndJePzfmsSrySMB4HNvbZdMMxN/b9p3p3ElbBggW+QFnps+hDT3SVOE8z,RUC,人工智能,F,20,U,GT3,T,3,4,lawyer,accountant
ZDbKtrUeAl760QoxcQC4QQAR7/zRwMV5plCknAWz+BU=,glXNnXinslcS9SEoJ37cEQDYd15QHlzRxNltwd2LUxM=,IN1MQRnGYNyXaKj4d9RIgzAjBDmauo1HTV9aFSMJaD2SxZwhuhtevlF69ASm3nTY,RUC,计算机科学与技术,M,22,U,LE3,T,4,3,doctor,doctor
7/2IDs0i8ggcRG8qJ5Sx5n2EBWOfYKNJq2yKfmqDXUA=,1dwvn2UfO9++NGiI0Vz2iXDxlm246F+8ze+54Vrr400=,fY8zMMNMSS7Ou3L2Y5EoqRiStyfZc6Ol+8Zfm2nQWMocCX4/+f2v1uuKy5gspppA,RUC,大数据治理,M,22,U,GT3,A,0,1,civil_servant,manager
uIJA4ZvKuvyxsFZUkTlLbrYCFKj7VAal6rSzIlYbunM=,mdIaNTM/emPdIl4jB46w/Q/jLJFNjEYMEWhVxU3PGDY=,ErtMKrkEDUtfRSR/witZGsVJV2lidTgZbtpujoyajxUBhbpkxWMlJo+X5WDewxwB,RUC,人工智能,F,21,R,GT3,T,0,4,doctor,worker
1MP+xjhzJqmagZSeqMZaqhq8nmjU3oXpPk+GCkdEJIU=,94MlpqRV4vt52L1DB3iH/1+MheXDQbUvN4ohZY00BtQ=,RPIDwBoK+hxn3YOXrJB2LMNC3a1lhUUjJPwU6I1sDlld0EILYg+oyzW590qPvp1b,RUC,大数据治理,M,21,R,GT3,A,0,4,manager,doctor
OY+96PlBBnVM1oK8LvRD0Qnn2EQLKsRpQi3Z387XIqw=,y6Ovu1bGUIc8o4XYh06VCqUlDdkQ4kSiiVUm5w2guyY=,eC2/HKNj59N2PKFqQP2s/M8HBiDKB+Jf8LXCbY9iui8n1XjgXWMQKhoB1jymLlKc,RUC,人工智能,M,22,R,LE3,T,0,0,at_home,worker
v67+E+mYMI92VafuOCMoVX6vf+ffCETyhj0ID+2u6SQ=,j74DG+ZeaXY2PD0+4lNDbLKcXJ9pY09L2t3umgdga1s=,phZg8R1vUmKS/yIvRWz2AC04YgKjJ+2HqbuxEK72JpnbySPjzobpOcHZgEoq8wrk,RUC,计算机科学与技术,M,20,U,LE3,A,3,2,worker,worker
CsdM2qt/+coaTn9YVkMc5k8pETUoF0hrPIFuncQAuUI=,CfT7NY//66lHVnce2T9m6UIEhDAchvLiS0NEGg9IQOE=,wwckk3ceuJ80gsi5+xfKJQTawHRIMwcvEiJYqVWk/5P2UOD5n6HMAT5lBC149W2F,RUC,计算机科学与技术,M,22,U,GT3,T,0,3,doctor,doctor
almXPxILUGpUMoUDGe9dImjTpi0oxUyvO9LBw+ZeXmo=,BRhshOGZ01AFqi00c2b3OtCwBarbN89BDZblgxLgMYk=,McT9Iv0ynCnSW9nGN7y8w1VxiM0iNcW/KN/nbMsjRC0w0i1oTHJrSz9ila7IN2Ef,RUC,应用数学,F,22,U,LE3,A,1,2,businessman,teacher
G9bh207FOmK8YSOeZUJxsDnTeNRv8xV+bgNicdb6/pA=,uDR3iIdbFCVIviJ2RpVESSKE2jmae6FEOrvZ7k5HDiY=,2fHJI0ktHM7IKv83Jg5zQxDoEdrpjBDU1TnqoZzHe9GsljwTfJs+VUrJhNzoXSj9,RUC,人工智能,F,21,U,GT3,A,1,3,engineer,doctor
jz7s0cmTl5V+oJxVc3SykST/0JylkPuKw8wmaygxiik=,0H6Gi/SPTnY20dw6lBhU2tu4aAkzwF31oWs86OG2VJk=,qo6RbonmxI9n8TiEjDaOYGVl7OEHOT3XHzlbmFXRBlzAE0Wtv2MGm2dgutoZi/tB,RUC,大数据治理,F,20,U,LE3,T,0,1,civil_servant,self_employed
A9Ck4q8fEWdljdSTTqzCQaoPA55gXVuN/W5dko9xJSo=,cUmRfU9JHQisVC++GriChj6GQUXn3ZbwixzsqHVoukk=,H7HRfeEIveeIDemKCdOZm2xML7Qr50OrNRf0vLSed/LQZXyN5Xdr24gh1lUrxJqX,RUC,计算机科学与技术,M,19,R,GT3,A,4,4,manager,manager
PLsD9u8r+n7kuYcQmgUIzUX4O7B5XJ0Bod6LlWgzPg8=,H75sYmlgHdN0Ug48P6mHc423G0H5/iEN0Q4aztemnss=,64rr63wRQHOvBdO0J28YWFRjnCkHKmj7hsFlHpRpjh9tTNMbaFhQ+XRb4aK7DF9G,RUC,计算机科学与技术,F,20,U,LE3,T,1,2,businessman,civil_servant
tlFMr4k6eiK5LbYnzfydTKmbCoJyiJzpHx66U4Vip/0=,sifLrja+tjhzcH6kusRvfQIk2AS9S26k9GN+jKI33FU=,FhyD5zVp7/cG+QoaeKaNzvYMp8tFNwjH5x6njLgLL4BOBkGd5hk1kfIhbYe+WKWF,RUC,计算机科学与技术,F,19,R,LE3,T,0,1,businessman,engineer
z0fIm7C2OL3z3Xy6Sq2t58InVgiazZy3zmHWoLPyU+8=,swGShYkuym3lQkrqx7efdfxg5wannKg1E5a6t43nqvU=,Iwle6n26YmZ8B4i83jiU/V4UpjX3t/7+NCTNG7RjmcBN4m1pHM9avPJauRgP/PZh,RUC,计算机科学与技术,F,19,U,LE3,A,3,0,doctor,businessman
awz8tw+CD/pJl/7A6CEugBDTSqR0f8iXlJNnay97DAM=,v1MN5ck4lgamLg/lje5d5cuGaXXVpJaxtuwkncywDvo=,OwGtVIi4/0+ZB2YRjK0QDA6+zCcck3424N0f7jQmOrWwagnf47KlwZB8ToLNHrOS,RUC,人工智能,F,20,U,LE3,A,3,1,accountant,self_employed
BLuISqZrLVwWomcDZm4FuBdB/5YkChdHJYcS7dMvcoM=,CLxZ1EVQrL6N5uIs+171xqO1l9ZX1vlCFuUYYQHJ43Y=,73r1qLFbv6+j5lFeAVaXudiTlt7bJMpaPUCjfqSixMkDHwIE+VFHhlb5eWSmeAD9,RUC,人工智能,F,21,U,LE3,T,0,4,businessman,self_employed
62tkLhaE+2FoFbUmmIGJ4peOsqjOwZkUS2lZExFFZ2g=,/FKtYtLsP4C69ePIkXe+6lToes69QuDlHYm7I71Xeyc=,9J7wdEEHRzVBBevifkT+PT4VklU52rBELHkG0VNxsaU7o2EY/gKjI8bdSSq7bDUL,RUC,人工智能,F,20,R,GT3,T,0,1,businessman,manager
9sv1X4ShYU0DwF+jMltTu9fTW9NGkaCL5boZiM3SEP4=,A6mMyPoYqY/5wfffAk/FaU4yGVLH+f4j+DMncPVPtSI=,5+Nh5VCEk8ID/Jc4beb61BmTx1wnVIbw2IL696Wvz6LvJDGo5PEW5AnPCtjeNpwH,RUC,计算机科学与技术,F,22,R,LE3,A,3,4,accountant,businessman
t/ZbbigXGIRSTU6r0dW2mCikK5Vq9a87NqK10KgGsn4=,bszDAQiv+HQu6PaoGz3I1qqbixZfcJYGJCRdk8QErSA=,bJu2HK1o4j3y2AaMCOBUf8yp8ejjuSanHcQ3hqCIWYWcwOKz4ziV+ZAH5ge1FAS5,RUC,人工智能,M,20,R,GT3,A,4,1,worker,civil_servant
FrT/H+6+AgCntAAW071yY86gZOwYFFvcDPDBF5E8tss=,m+Z7QQ1XEofYIsa3VHfGXADTLLTyBPpBo5nfqZpvcdw=,QGg4dIFk+OBeZj1LmHyIHQ0U/c+LEYzb7AomwBZOECzut6FJwq1wNLp4vvrdIKhb,RUC,人工智能,M,20,U,LE3,A,4,2,manager,accountant
uRxGIeWpqNJFZmwFjHwlri0sja9wOVxXTKG54M2V+X4=,cUxgv3BLsUpMqSo6FfAOrqX44INN1JUZerRGsNWzphY=,WxfOABxYTuHGi6qrrialliyRJzIX0tXQMZp2FLuKBxETu+pfB+JFDSy3I5zXTIFP,RUC,人工智能,F,21,U,GT3,T,4,4,worker,accountant
Cl7CYMmXy1AoL8cPHNR3hLocmIT3DR3n9NsARB+sn1Q=,uFhEAf48rYAKr13ZnbQ/EueegGa0N3tu806ek5n5OKk=,5/DS7OlzOfCLs4e35eCnfQM3ruAIa7JXNwG7KyRHRxjn50RTphsRO0hKQ3Gpq8XE,RUC,应用数学,F,19,R,LE3,A,0,2,teacher,accountant
MrEKYaLGbhPI58YexI5w6ks7w2IFzo9YMxPQFfw/8/Q=,j1jxF3Zel1htxB2ECLU/H679+3wnJEduGJJo8f5nbmM=,sHqUvgIFP9gmlwJfC9uy34EKA9qkYsOsWa9vVSCoQv08VBMp75KqWsO6B0++9uqi,RUC,大数据治理,M,20,U,LE3,A,4,1,doctor,businessman
fb2xlPM8ZNKNNCxhUR5uGeNlhzeRuCPvgWmYip4O6bw=,/G8bzBalk4HzTQ8b0Vo+AVruAiX7YRwhqARHoGCQuBY=,6AwH2hvMpsHE513D0o8MlWrQ9hy3mkgkQaCDHIzg2Z8U9q/JkwkuNekgjuoamQsf,RUC,应用数学,F,21,U,LE3,A,2,2,civil_servant,businessman
4n4hRlFT3k4w6gPCi+VtrI+OheQnWqVX9drC+bG/HH4=,QBzBBXwHnKQHvKslSi7TnWjPPIRwAU5oJliNYPN30EY=,VgkhhHW73mFqxTpDTArKaSskn/e54YesKd5y29pnsxZqco0RewDaXT7T/+6xFDOj,RUC,人工智能,M,21,R,GT3,T,3,4,accountant,self_employed
nFCPrjmKUpy+atqw0XzylOu9hmoWSDaWjmo2GcOArQM=,8ClcZ3s05levuhCRXV+RL+EBtZ5o4W8RYg0MlrF9YAA=,W7MUcKyMOODQktxvQbB7icwuHq2AJVEKQUXZREQkRmaRyvdNibDqFNe2g2kZ2ER7,RUC,计算机科学与技术,F,20,R,GT3,T,4,1,doctor,engineer
hFfxvXgAtNbZtZ7qSeGP8U6I6egZyAXVufJDXXBMFeI=,a9/cwc3blal07710XXgBHT+qbXAfT/f9v/055Fd5gw8=,zzpqPMb8kkymFauSQK48A69ZbRZmosBpzcd+ixHTdORofo2BxsAp9r0um/nIkBOa,RUC,计算机科学与技术,F,20,R,LE3,T,2,1,teacher,teacher
yV9PkvkatS591J9jNWAe0JVJJqgH0nmn5ZzbYEL1DYY=,3vpff+EmQns55Psqhcbm83mZK9KwcQU5HGU7+NSmPPQ=,9lOKkW/k/E/w5iOBPeCxmm+DxViM2QRSjSRgUPJ2Fr2c1TSj1IpNJjPQIW4kG2mv,RUC,人工智能,F,20,U,LE3,A,0,0,engineer,lawyer
JPysXZm7Wl1eDQj34AsMQmj4n2S7fq6vzBsix5zZDgo=,/oY/Gg2VBTJuH0LJr+P0XE/lKtqw5xXJKPB11YKQ1xM=,oeKQcF88L4yibje4lDo5zaihcVGXqeYtzSeoYVW2rJCM9k6a8B078tSWJJQIPsGi,RUC,计算机科学与技术,F,20,U,LE3,A,3,1,at_home,accountant
+FCyyX8D43yRq04Exlu/GK2qH8fGv6MRUH2i8Ukliik=,4JLVWLGhTjUtSee7H0ZJQeXCDInQYS4Qs/V22QV0Btc=,9Fu8CNVjlH3AbWxsC7e1wuuV78qBrCCwYG5TBExvDCCwG7Ra3tKyOtizAZwtqzlC,RUC,大数据治理,M,20,R,GT3,A,3,2,worker,at_home
IHkwLW+i3Rs88rXSSD9pHNHONGr7Xg7LIcicar81KNA=,u41nr0gv6uuHSGUsDBmPWr2f4hSq/b+wN1bqPLwMm9k=,04EXSNxrPMNjdZFBmuR41dtOADcb1f3ifTBmJ7xqseI0tm1Rq0AAKhfwXrjShHI0,RUC,大数据治理,F,21,R,LE3,T,2,4,doctor,doctor
nSUrRTEwqo07VzzBRK1b43+DSBzbf8aXj4hbYCPwOOE=,mxZ5AkmDfztUKIonRN7/OuXbDi+KlJHr5eD62gfCVfQ=,D/ihVRXdChhIgxes7P4snh7BlbMrZo8obgwugxIrrUzhV6UfzKL6QD/0cexjN7mJ,RUC,计算机科学与技术,M,19,R,GT3,A,4,2,teacher,at_home
ibS7RDeLGiZ0WwFD6CxLVdBoKNImdWzmEDzGnl0786k=,IcqTlFCMreDAjN4QUwKNLXOp236HYqjM1u+icauCh1E=,07KN9CwPO4M5a32d9bVNQWu2vStbopQlpLRqobdjPjHyphRWapzrOtL/OP4OLFt5,RUC,计算机科学与技术,M,21,R,LE3,A,2,1,worker,engineer
9i7BS9/GPYNM1afY1TK7aG3iSzCO22Ubn0D4Fm31Cw8=,3xOr4ENMp+gIBR1OaA9eUNywxCt29tbBidWqhulTwU0=,tjVLV2MJh/ugIm4uNvbXnDsDQMZM8YoMPLhkpeOdwMiLgitdaOsZ9xWclIOlYoqn,RUC,应用数学,M,22,R,LE3,T,4,3,self_employed,manager
pvVDPhoq9lynNQBP94PjKMBBRvjhSC6ARH26px/HeOI=,hJSDlxvPIIew2aKFF53+XRnedtaOwW0c5NkWCREUxmM=,k/HvgEpLByWQB6EZaznowlu1peE1Q006NU2ZO18NDKjJNQbOm46PGX032X8gqqUB,RUC,大数据治理,M,20,R,LE3,A,0,0,teacher,businessman
Dimn+Jqii5hd3cQLxQ6I9EzWHmVJ1Mu+GjkUh6VTwd4=,HzPsymJK7HHQU5vwTu4eFuWK3d30ZGBjvPDXeDH+wbY=,JSL/NrS5vs1S/OJqyxugG+RA5YkRw/aTkXMcy0zGHMxEVbpqP9b6J88oo+plQfP+,RUC,人工智能,M,19,R,LE3,A,2,4,civil_servant,at_home
8Q2gejOSr7czRowe9e8X3xicfVqFKKjKXxttfWT0Nyg=,10Dzoj2s0Ap5ZhK9uYFSENm4D0h30DZ2UHTUggUkVWU=,TgvKQJKTeQnqBCvFEWZSphXr/xFaINpm6ZOYv5jOLYlwkl5T8WiZrGIJnXnLOldi,RUC,应用数学,M,21,R,LE3,T,1,2,civil_servant,worker
tshPRiltsNztOZgzB+Lp5j7766zcrKxdIrg2kqwRc9Q=,e/iJNeZzWM8S4in2wyTmI/FzzQ1rbrllZbpfouBFaiw=,eYJNzGS8F209OKKuZ/xIVyD/4bw6pnJSwAL9U9AIBXv+CshydHJ1smkJwPn3CCiW,RUC,计算机科学与技术,M,20,U,GT3,A,3,4,engineer,businessman
3NBbAEqUEzoKEGE6ZiM5oVcAvpQpeyXfQukNNocoEeQ=,yp3lIrNGBNtdbAlHmmk7BVeKQix5Dl2gLhNJj50sC1M=,0ClHmuX5AwiMCilNHItEkSlasviHAgZKqVqhoeqtw6m4fKKP0Uz7K/e73zRTxy+R,RUC,人工智能,M,21,U,GT3,A,2,0,businessman,at_home
tCLU4KjG18/mRJ6VKRlwFunTvXvkjHlfJGJxiuGcLDA=,PgAL1H4Kw+Cs7YhynjRFrEmmkgj+8SNm9F+kZfJjepo=,PhSS69DoYZZdQMVH9OdtDChkNXb6Ow7uAxN42gXO7dQSHTuUBWZVOLaGnfU79Z3z,RUC,大数据治理,M,21,R,GT3,A,3,0,lawyer,worker
cbnjiMIcPq/wA9TdM5y3ln0W7g6rrYUuBPqDV/obLJI=,YIIIchxA0g3lojkFC8v4gvs54DlCpNskAulhV/EqoiM=,FO0e3EzcEgZ4wrVf/mXLZzdF4Sv6qJZg/m2CyPsXasCdzJ5UpACAUnAQ9m6j0Mxl,RUC,计算机科学与技术,M,20,R,LE3,A,3,1,worker,manager
7UJr0RgBAQiMovxeieDIUOMI/zkWnrjUKaWmrFOboGM=,vOVlOCs9Dtb+jOM6l3pWiS6buyxgfbRZCVTaOymKIFA=,arAHWPEEAYMn+q+9Lhp3Nkgfa6igdL8Fpq2Q6wdfM8G+f48HDduwf30gyZ0weaXG,RUC,大数据治理,M,20,R,LE3,T,4,1,businessman,doctor
4/GAbjtxsItwRFxDqD1AdcrTPZ/NrCFTx2Mq1Y8Qgfg=,4d/s5mPb4KbLNDnaY1hw9GrAxOMmdkwU4INA6qkhcW4=,MosrHNb/1rCEjvcXeDUZC53ywCCuVdeZ48WVwNt8QYaKFbdPdFiYtrQCo/FVFG4G,RUC,大数据治理,F,19,U,LE3,T,0,2,businessman,worker
OCoZaxsSjdy69qUhAxeya15bYtbGgCu7yM7kUEJX1QY=,NkhcTwRWjCuueHKMRr//9KEhTzOMzyEs/MbM6UXHt9I=,VMEa8wYSqIc7uxegkq+p6nwGEbzBd0eirNaS0phVy0/QDOX8Mv3TU8NeHsdFGa5o,RUC,人工智能,M,22,R,GT3,A,4,1,doctor,lawyer
clSFCzovtQYVqAoeQ77cOzmT94+yr3MfdN8+w36z9EM=,QcUhS+rf9/uFnFcBhLHq+/QeD16rBKK40mBQ9PZCH8M=,waCofeP1wwvDxI9yaKr6fbiCbmRI+/2W9DJgGegglbgVHLfFlfG58AuiCBNRdRbQ,RUC,计算机科学与技术,M,20,U,GT3,A,4,0,teacher,engineer
9GpPAog6YIl5slvL50E8aVdfrFUbs/A5epJgbnX/S6g=,iyBFp27lGECEuss80DC0MCf5BXmAnv6Zwf0+IuAbPcA=,IVtpSSPNoSrBRjkwsXzsTThccDg/V5HVYAXqCmqk1Mfp4Tkmw5RF7/IvGUN04LnP,RUC,人工智能,F,19,R,LE3,T,4,3,accountant,doctor
YstDOLbzRGwTfS9BqufLf7HxWbfxDUzthicAdsUtZIU=,wGFyIne6HdUp8NeJapwwxxccsr4b8CVfbR8Mxq0m5FU=,qZW2eXIh4Ou/o9z/V2v5+rrlJbEA+CbcLPfIfc05b/kDA31Vsz6rufmAfedbGCCP,RUC,大数据治理,F,20,R,GT3,A,4,2,manager,teacher
8jnsJZGhL55JFP6dgI+K9G+NlxunfPNTnH8IVL10FYs=,vzgWtnL4ortoo3va38Xwtc9r9+WKlYGL55vbGbSZDEQ=,x2+6P2qlYHMGh06vrV1WTmKy5/b0VTfU2ivMi0qjMlS/t4wzCgA6Gg3KfyXZX5wN,RUC,应用数学,M,21,R,GT3,T,3,4,at_home,manager
K2wIBuQMmLfMIlS9qjyTO/UdIF1j2asG6z+jkxHisI8=,x5etzbUM6v9ACdMv1MAFusZLmfA3gqbImLnC1u2lUS0=,xwoZSXp6i82uZoj/gHsRu+HipYbCvxBYNqvxb1q5VEkrvjHjTE5MvN7ZS9zPk8Sz,RUC,大数据治理,F,20,U,LE3,A,3,2,businessman,teacher
1bV0CmJz2fJpab2yoPvUXEspReMUU5cgGSJOhPLdJv8=,/4zbV+TaKW+85QEjsRv8bpFtSl67vnykYL0w1Egtsok=,NvMSFjLYXRiSfn3nLJLQYxkY0Kl4XwoTthyCH7dUrWGhI6fuVAe8FZetsxb07Mea,RUC,大数据治理,M,20,U,GT3,A,2,4,lawyer,engineer
+q4ZNL5hw6h+oAhEnvJvzuK0pFAR3Ec1f79OLIDVvA8=,0LJJyskAplzX+fWxdqIYS66kzogtp320potilsLHFzE=,SkTQy/mZPlgmKpxIO7gKxBDN7vo51Kbjpb4mCjZEfmbWloWGVWWpHk1TUdaUkBIv,RUC,计算机科学与技术,M,20,R,GT3,T,1,3,manager,doctor
veoeh7tz2qrvX0UF3RL1icLbVm4EC96u6seqC2iT9p8=,lZBx9+l6QNeu50iCLTx+k/fGixGN8WKCEqeoGALf92g=,WrQyvO/NOKVudduLynGDfPYCtt28E2bEGd/DNSXEkvjTXW4TbXEzJoKE6t3wCrZ3,RUC,应用数学,F,21,R,GT3,T,0,1,civil_servant,businessman
tgQQy1HckkgUsqLvSe6WIdMzYTB//Q8YwoPs9gz8d8I=,/0t9aYLKaReAU+hLWt5ibIe3wef4DACKKNF3tczsdxw=,oSRf8xoV9DTnVFAtcd1thmK8iPG72JTOpLDnR4cy/lKEi4/rqvsI1x2CUeReKXsT,RUC,人工智能,F,21,R,GT3,A,4,4,businessman,doctor
G3S2Sonmj+QABhfElNhGM9dh/jk4l5BJR0+5tLQKUhw=,rsUuMtqVfqXcN462VtQGGCWCCN8w781inNYnWbK3Rtg=,Qoz4H0HJ8gvxnhYwRRyX56FqW/JQLalEsrjT61LkK3gS0mnKGiOED7G2JSn/+Pwn,RUC,应用数学,F,22,R,GT3,A,1,1,manager,manager
RxaNGV6Dz5Kjyz0kVAXgG3nS81qhbpjUEqIHmN7FWpE=,H/TnR9s/yPOYFEt6k+5if0j3QkQ0P/BzZBwcbJwAdhw=,wQ+lm7tX92yVCnhOGIx/iwbDOJkir/r30R5BwxLHva8M6BShUUZ3SjlzTAhTZnuv,RUC,人工智能,F,20,U,GT3,A,1,3,worker,doctor
7cyCqJauigPcE3SAfaYy16Pf8E4dOrod9iq3B3BNMGY=,l8AWlSHGqY7DrUpVPkhUF5njxWlHjKO9Ri4ApxlTeFk=,kWwjXVa+qG3CWFt/IQFhL6j6nchxztSBdGERvYQqd4gA3+pZe4DHJcF9V3Ua1XvW,RUC,应用数学,F,21,U,GT3,A,4,1,doctor,at_home
v5nJYcfLTpuTbnjlRjueoZAeKwTurMlFI/m3ETc4SkI=,bW0NHjKatNqvq0ElmqOQPdnoGX++T2xDXq4xOc2gyqw=,hGQkK7QWlkU8dhDOaUyxhCP3arwaM/80LWrLch6Lig0hPbWI1QXSlF/E23Mgi9fy,RUC,大数据治理,F,21,R,LE3,A,3,3,self_employed,self_employed
Rc5Axh7OLP0qB9r9+cg/qxA/RV1VK1mg3lhQJ2uYNAA=,7TCLuty5v4bsOcMRm8bJ6sJtV1pFBPTJOUARPFR/tJo=,hiEzhF3NTIJMC2lRAIYusooqtvlqnR0NGyVk22K0n0wj0YemkxUi00qcLTwJ2Uc4,RUC,应用数学,F,20,U,GT3,T,3,0,accountant,worker
KsdRobV0u+176ev3iISOQcYBbMB8IX9CETMiedlxcU4=,su0rwe4+lmxI+TF+jgNaOTa2pyd6o5PEr83wSm/s4ks=,YZFHiPHT+TkucHALpMG2zyNln7qNXjfSJucvXG62bYD3ogfBh8s3pKakH/j6uNho,RUC,人工智能,F,21,U,GT3,A,0,0,manager,civil_servant
uPWPju6RpZt90cAHWAB+dl9uZoOKNy7+jXot/CbT/+c=,PuPOW6e804KLrnGFQFAW38A4r5KGJw6e6SMCxCKP0/k=,BddXFMVzZXlfzZpNP5tPyu98LrVamTkkrgeOCAWmnkHFWXP8dJ26+Ww4joCfIWkN,RUC,人工智能,F,22,R,LE3,A,1,1,engineer,at_home
5i1mWIZbrlQCotivsxbKXL0gIio3FXMVjrb/yq8a1As=,CrjvRbTSIrWCUhjCIw1PHhHgOXvGNi7Y6e1Dicre7Es=,g6rQlEVgvNj64HIPpPY01xua7/HwYUF/ZRGXIDTt5f9jJMp+cgPwYml5Dv6aVq21,RUC,应用数学,M,22,R,GT3,T,2,4,at_home,manager
uGafFbiqsf/uQ3Nn0tmR30RNPcpDjEu2uMTLcwCH56c=,e8JIqukUC7IW03+T9QdRf+u5RleYchFA4WfxH+THUQg=,eC9C/HmYJQ45d4056tI2EKL2k3seut1BFX32QyDryNPeZ37z+LiMfnt53S68cy3h,RUC,应用数学,M,20,R,GT3,T,2,1,accountant,manager
