姓名,学号,证件号,学校,性别,年龄,居住地,家庭规模,父母婚姻状况,母亲受教育水平,父亲受教育水平,母亲工作,父亲工作
TUZbVt6q1/WQPfxAzuik+d85TVf+7tUcoVtQiMvJaa8=,z0+/B8nLNTljnDl0/Pvh2USgC5p3rBfcqrpLF1fylec=,H4KshscdKHriqSj6GXFNtZ9Y0g++yeiqXKr9e7OlKTQ=,MS,F,17,R,GT3,T,3,1,at_home,other
Mqd8p/lws2B4GnS8f2ptxCeJQjwvDp21d7vFZntVtDw=,cH3wtnPO3bZMIvf2pZmC/wjqu4VB7IDS/l0ES9tunUQ=,54qGhoPbGWJPNmjNA2XW6svPKFJrTaikse8kqBMbLok=,MS,M,18,U,GT3,T,4,4,teacher,teacher
3ymKcdXpXYjkB5+hZ10XpeKcStxHQQvEa0zT+sxbxpE=,4gfrbI6lkmRWO1INwHnH+LSErgTOEyiZhP+cKYXriaY=,I8ItcEovEUuI6rMWhl+fG8Bx/W0CPy1BS3Ii4WUBDcg=,MS,M,18,R,GT3,T,2,1,other,other
eEp7GAV+8lDa5F9G2FH2mt/+osJauCnOetiMr/hLjpM=,omfarnN1xgFxCxY5gqRAojLM/lvwGO76oHhS/ZUrI+s=,AeCWvfK7bYxV5EnYbiY8fF/G5DnLOPJPRobUQ1VY8Ns=,MS,M,17,U,GT3,T,2,3,other,services
oIanXHt7JKCvG7NKEvwSL1ZzBUrIEReEMBksdbhvQFU=,Vq/WTpOyKnhOFE5rrISIHbelCpKs9y/ah9pL/7d6PCo=,jU+6HxsI01csg17wpXRujucJE4altdL+Vh8IvhWQ9SY=,MS,M,19,R,GT3,T,1,1,other,services
5uP99FhUR96WPpYKh3eLsoXkdATTrZ+Gk6MoWZp7w68=,dXnhGPKBEC2PAPFzxF40+WJKXwDv1vYphyQfrKK4AzY=,29MmkbOUsEPVCvBZ7cwvHseS9eYcyWAhmUgwTmY4mdg=,MS,M,18,R,GT3,T,4,2,other,other
5MpmoajwD9OVmfZedzfJbpT1f5f7rpvNNaeDNXYDjy0=,LUtdMsBSUC70TfHKtnb3Otlpdkr0Ox7I7+S+DmrU+xI=,vBiHhyZdd3EZ7T7khtx2tzSdkdEsicQ77vRbKicUaMs=,MS,F,18,R,GT3,T,2,2,at_home,other
Hdue8h6/JN2t4r/+ftOVqXmuo42f/sOAavzNQUV50Ts=,bwalPbQxCsrikUs2NAksjCXsqCjPGQQg5HkJpOoNcBU=,TduvPEXMS92uCI9wRdiRAYF44wVumsLufzkQH8BC2I8=,MS,F,17,U,GT3,T,4,3,teacher,other
0iDfZA2glZtcny30Q5CSQaMdE2Ad1+mVvEYgfmtseeE=,KSd0b8gZbj2b0wbNJQnaJdZ2avSnvjlqit5/s/ViJJk=,dmZ1V3xPWRdEJ5hYs1Yt9zI5Q5rOh2BKyq/2EB/s5K4=,MS,F,18,R,GT3,T,4,4,teacher,at_home
39J0drXEKKfW1qSgYOiWAgSKsUcgv4PNPot02GK1nDA=,jH6Xngu71fFpz4nCLaxbK5OH7PJd8p75851Xt8UU8Gg=,MT5sO7jyRtBnk71c8diXWM2DZZDTE5BQsf4tX1pXZFs=,MS,F,19,R,GT3,T,2,3,services,other
nNAM4U2zWHnf1QX/TSdnnEjsmhBurwV1sk6trcM7QtQ=,QlWsvqkauNRTRCpEBCjU4OTWMWARoRWyippeb0/3DD0=,crXcOZU7Yly3gHN0ZRfnHW2aBY1ODbBTEGXis8c32hI=,MS,F,18,U,LE3,T,3,1,teacher,services
qD1hhx83/aiDNGiHwBtpjWwnDerQR+hFO9mekjbGx7Y=,Ae4jEiNOCmlQ+gGIOekcwI3YAzbqK7tMc+m5KKSLq1k=,TrhNoTGwDkgUbCf+EHrCepiCJWP30qySwLWq2WCBQzI=,MS,F,18,U,GT3,T,1,1,other,other
gAiBiUmzxdc8URy4nmWLkHbztYZWuvffJZiKc6yMdSg=,7Z8x5ME1MWFCSwIkR+e+0NUD1EM/18Dd/LbDm45Wn0c=,/86unJfCLxIm58PVN2ECUdvVFo/1xQy678lfoI2prG0=,MS,M,17,U,LE3,T,3,1,services,services
HynFJ2J0cpRJIHMFWCm/A8hyG7Irr5uZTyK4YkzQ75g=,XDfFi34kBObggmsanJ897CuyaCJ/gJdWDqYRdB4P710=,oEacyOFy+LuSJRvmAzRlPTlXeFSAajVXRWLzorWZbG0=,MS,M,18,R,LE3,T,3,2,services,other
Ha0MVdM6Xl5oRNZHxRYj+uhT8iHVYHN6E5F1iDZlujU=,SKWYFXVbM4RJhOLKc/rAnxZJdkcjko/jxNUx4amPWDI=,aRf0PZ+AAArzezOwMfJ/BJeD5COA1ufnZ7Hqr+jNxvI=,GP,F,18,U,GT3,A,4,4,at_home,teacher
wi8LPXF3UvtcX0c9XsJkWSSzdrsp0asxp2CsrvpnC4w=,1UA8i0skYfjtuYTKt7gWwtD5gMwJlkME4JPlu9XZcYM=,RXDKqv6WnJnZe9USq8ppqkcCXLzlgI1rlGoLsH3yNYU=,GP,F,17,U,GT3,T,1,1,at_home,other
Ktd3Ltv5JWMbmrq2qYqy5S73KP4a25skIeSpgTz0ZP0=,5pOhv710UtiXsJCV4QdytstnXXxt7sh7X0zp/VaW6/E=,OqKdT9YNh+JcbCd5PBmnR1HM24Siv6gNsm8c49BYl/8=,GP,F,15,U,LE3,T,1,1,at_home,other
Y80BzruRp/uTVDKmDbMGH2w1iSvadaQRvi9WtOMi5Dk=,hjwBcXlu3VxUZA6oj/Reark2Su5LVaXzyapSsZ/RfTs=,et7YUCgFvW46QfXn6BjX3Gwc6D2fFB1+CJaKjssxHKk=,GP,F,15,U,GT3,T,4,2,health,services
iemgESimI581ZrOixlPb/BtlfnOEY8TicJZgsfXrHQc=,8xO4FNlqSUUy0+8UwYU+ktAbUR/ia8pA3ViLH65Sx5M=,uNJ5d+95NgIP+2511vATjGaNtD6a3Dtr7L3G4WjwFSU=,GP,F,16,U,GT3,T,3,3,other,other
XOFx93XhZTr/qrR5uU2m60XQEiaHy3U98sJCHjOEKyc=,gcNHOkH9XkIUs358E7J8tH38ysZODZLudbPjkpd4XRU=,II9qqmLOFzhztU92uSOLyxcGvePZnENeDx/eHotlPl4=,GP,M,16,U,LE3,T,4,3,services,other
mcz+QzQib9jrWjpyejkr8zBW0YfW7dpnYc11tPW6ebI=,qrKpMoItcoL/2xm0YTvkrehOn/HhDR7CINE+UXc617g=,jSNvSqG9H59scCDm/pdzd4Yv5FueSQe755bzkqX900A=,GP,M,16,U,LE3,T,2,2,other,other
EY49YBpvTujOi7BT52XXT/kq8FOu550XbHTsLPuDE7o=,kKCYjJHL93CNjKOBBAbU5geBrI5ocN9JgDMvMav/MZk=,+6pbcdlIsTx0q9zvDOWIkuHEiQfbGLMzAiDiRGSQqNk=,GP,F,17,U,GT3,A,4,4,other,teacher
V91K/vvOXvUjHGUyIynBLMEA2vhZuzF9/qmkHPI9r/8=,UmpMZMlzTH6ukTQtz8TeBpc3f4zuMausi9mvZyUi1r0=,C5CFsN0vjoXl6khBld7zgeFEzC7lO0gowSLQovY5B2o=,GP,M,15,U,LE3,A,3,2,services,other
plvOeHFQ54fT02xcC+Nrms79D1gkeCt7tar37xJjihM=,VxaB7EADWWv4T6pyvy7BUVsmP/JHywhfo+F6LbQFjK0=,wOan3ptAGiOFCSEe34kWh3S7x+zOfRtiAuxq8k26b/c=,GP,M,15,U,GT3,T,3,4,other,other
moDVenJ1vEMqVHCYt0fW0aP7YTJt0vuA7mVILvXMvUY=,MSeApu590003ks/LnoEOfFk7JhfzFfi6f7NaBT7Mn/g=,AIOwXesEcbV3VaagTPpDzJ3D5CbtxCJrrnIzFXdhIL0=,GP,F,15,U,GT3,T,4,4,teacher,health
i1yK5LBu5eVhT8EpF8P4246s2YDrpFRA9Oh2B1WCx7U=,/hSJOjBeqGsdTnw/dU2kc0F9KGgpxPZL9d6wBNsivjw=,tortsNBf9awxM6BTEwCAcBhJh1bRMSEKJf2ni//MJ7s=,GP,F,15,U,GT3,T,2,1,services,other
GxQ97+XENRwfw0QA54Pm268Jk0h4zEz6R0cieFPo9ro=,57AgusBvc/bk75m/SDilP7cR8z1mBvHPE+MnSVJl+WI=,Mf2UHiiSBD78JW1ipeRife4VsxttnicUrCGKjJ6tCuA=,GP,M,15,U,LE3,T,4,4,health,services
Clfwr1TUFixv0ZmMUXejT57aYyJwux48suEOlBezwwM=,mQ15PZJgH6vpBdU06zVGgjogc7kM3COwrfPsL9ShOco=,8Aj8lLcmx34fSkS4nnWpl3ZReAYCHm3NS0gDzDy4mMM=,GP,M,15,U,GT3,T,4,3,teacher,other
8a01HNtOuVaHApphB1EBck+tIjAhVxXQenGXLzaQoqg=,3NL8JsaypNaoQoI8k609Ch3Yfj65feUUV7ikFeDULO4=,4pZ+qrbPvjB/PrIhU0a0m8JmsIwkE1VEbzJjuLsJLyw=,GP,M,15,U,GT3,A,2,2,other,other
EC0PyTHTTOhCuqC7JtduYbqriN60U8xslYjCuB+eJOs=,w3rvfM/eMM4TS011W9PIATom9ViS55d7XM4EXy/nIxc=,oUIX0VgwOsbpSvx+S8CdxlDfE1RHog9AMdBtlcZSPX0=,GP,F,16,U,GT3,T,4,4,health,other
ITwNXoanG1Xqd6DLmwysZD+w6pzMkipBt3k4O/jk5jk=,Fpw7rgGXCG8XM0k0VbOMc3LbGNk5tryW+sWlpZ0bJjo=,UlsvcrODQjZ5w5cz4Rh71MY2JV77JoTYQ8ow76aMyIg=,GP,F,16,U,GT3,T,4,4,services,services
53n8Fhhoj4UXiH1MSCPVtdydQf/Jz4vAfSmMlNueEV4=,BOSVu4LHKjiTWz7eE55w/+0D5JYau7d7xeOrUB1WVjw=,nHw+FrkW8z3/OCtqTEj7Ton3MktiAxkOh6FrSykMZsE=,GP,F,16,U,GT3,T,3,3,other,other
5yIJETzNtCPozcPxEN/SoASDSWZsNXwNwUiPKO6bzYI=,dzW9rvs/8aJFSzSGbbVKikb2gqezMYWqJOG07rAy2qw=,FYhn8tlztx0F53WIBweEcqVNTp/Qfcb9uHLeVVFuISM=,GP,M,17,U,GT3,T,3,2,services,services
sHQsP8z4mrWH38ATKy+V98JY5Fvo86WWHbi1Xqr7cXo=,8Uwv4Xyz+lNoswrWfLdMXO3ZHq5wMqtT5J4AY8wWnLE=,vdMTCdmHSKEgnu4N5AgqyZOjWY5oMzrDzdj9NTBPC9o=,GP,M,16,U,LE3,T,4,3,health,other
31b3ejkb+e8qbqZeI7Tq+fWSD4zbYrkXx6UUG108wkg=,UjlR/WMEMPaYCGPC4PAD5lAw4T7LPuNX7PJGr7QReGQ=,Iiua/fwDOYV3iRbClILe7K8+KGMGfU1ijtqeSDFVAlI=,GP,M,15,U,GT3,T,4,3,teacher,other
cQcrXGIgK7qw/s6RXe3GRdt68xTUUf6j8hIits+EHJE=,68chVN1J1yHUQ643HpP+KftbNdlKk0eg/AytYtCPCAE=,PpOTyEF0LPGOtFct1m4LXkBPVHjuT0nrRlrpA3ZQlV0=,GP,M,15,U,GT3,T,4,4,health,health
EtTKctpqmhymOwdJ2LRgsirYO74SblxKvE2v1z6kKJY=,uzjmBSd4PopXEP9CjhjNBmi4pv62qBv4RflRkg8hNdc=,+FneGtPqpQk1eCk+1YDMcObZv+eZ8CXxMKO9AeUZ8Gg=,GP,M,16,U,LE3,T,4,2,teacher,other
k/gCFpy8TClDX4h90RqFcppBY9l5fhDs4g/EMq4xPXU=,JzFA9FbWzPrgAud4MoQJf4qLXOUpERvhT1HxJ34fwQ4=,Zw1yaBL6+03GPMcK/THE9zPsAGKTDTMd2FpxmrNORDY=,GP,M,16,U,LE3,T,2,2,other,other
JuahBiAPYbeGL919N25kv9DTA4BBUpK/1S4wK3Ts2xs=,onoRoD84p/k6cqm5JSw2CMtkAepdacRHgpvtOJbLRjY=,w4Wgy3ZkCh/NYCr2gGDrZPQZfwRzzVfC0TsB7odzNJ4=,GP,F,15,R,GT3,T,2,4,services,health
h18YQGHlbQL99+lKUe37W+/c4Atl9azkL+XP6Q414BM=,QWW0Q067hYg7TCrqiGTSnNnOeloUU+3yoA59ar6YbzE=,68GkcS/yoPSwPNS8TrI2Q3gxFkaqcZBoGXDnePHwqQo=,GP,F,16,U,GT3,T,2,2,services,services
JDPoRTUwaxY4VxD/OXJ1/xasAs4GtFiCiDJ2LLoRmUo=,d32O/wSOghoTK9vTLuLqObETgqOk5X5LoGoL5wwjSns=,ttgvnvwbW2iFPur0cQZxzkjFgrgBPUNmPbVM2Iq8H2s=,GP,M,15,U,GT3,T,2,2,other,other
2gianMBtsQBYw8iaQy/QL4K5PIP3puaYbicif82ep/A=,YQbdfA7DWeIYeOfCN5n7MX8xcVrHA8+ddlekOCz8s58=,T/usFu8i2Sy3ghYfHFRgXVPiHKPpbbBaIaGK32+3r0M=,GP,M,15,U,GT3,T,4,2,health,services
NFDwZOZ2/ZZylvMx3uJM2DRQwnn5AVKiA5cDFlg2M6w=,WmlEA3wfXdLPSZOfVlBPbkzO5DMObRHn1/Aqhy1BtI4=,qPtPeUj0ofS1SUA1WG3ns+AEQLarlw9dfIegeoSVrwI=,GP,M,16,U,LE3,A,3,4,services,other
lMh4whjs//pDoy4trUjdIOUdzzWJKEcWyBpYm8Hppbo=,Ijn+uS6uDK2MSJXkpOHpfOqS/+9yDvRo3/wyv+RUxM0=,i5FuytZU08597Vd9/AtU+aPJQCyorS/cD7xiO6VFzY0=,GP,M,16,U,GT3,T,4,4,teacher,teacher
KtQKH9zvBgsz9vWE74APmK0JxVpaoAX/5ms288RYLwY=,4AjZ6pxDpSB/0Eiyo49ewUz17x4SaeZ6dZD0p/rBpwE=,o9qw31ZDNbLTqJCAa1YmHXCKyDEQYUvtRfhBD3WK3Og=,GP,M,15,U,GT3,T,4,4,health,services
EDqYTzlYD2unOwZ64eIzmvkvGsrObuv3Cr+TKZSRtFE=,9oMrR9ahju+6F5hqYlL9N1axHw0pcJcsS+PUe5SWV3k=,YouLeZ1gJ7XVzK4vYCy8otERosQbR+3iDb3nq7rmAow=,GP,M,15,U,GT3,T,4,4,services,services
8xELGX9p19tkbhxZO7tIfARCpPg6+8e270PMDjQkKa8=,50lX9aJoHmAGKqsAB6KMZJNIpGGOABDlu1zjbkx7oUE=,Yo7aHlPPsZZVqkU+xmLKjdN+j9vpHX8ASnauwXDmC1M=,GP,M,15,R,GT3,T,4,3,teacher,at_home
4Dp8ZmiU8vbu7zpF0f1Y/H3+ZUieav+j0ywZC3m3ReA=,i10lyh7SrR2vp4Qu3NJuKuCB7Q0SQmqZTKdS0uiIgD8=,V86GYkN4QQRbJhzjj8iJs5fgeAkJNdd/7vgSUrwOi6Y=,GP,M,15,U,LE3,T,3,3,other,other
+M767hTra60TFWruRS9d/CcMNjfQ+wge0TmWp742tDo=,Bx0aS3dk8k9hzilapppl1qEQBrJLy5Q1H0M4zVjmiKs=,djb8Y2Ue2n6wPqyNRSciStdq5cCjqKBwXwpajzcaBqc=,GP,M,16,U,GT3,T,3,2,other,other
zIiYxtpddPQ7/9qc8crtblkM6A1LunQ30RiE+xrL3yw=,uZkyDYjkCUlUmen1cqg3jI2U3PSXJhUKHsf9SO4jRyg=,ep5VAdX/IAr0SfbaYog0kqGxKuY9s22mqGq1NCowE2g=,GP,F,15,U,GT3,T,2,3,other,other
SmaJFBr8PUOP+/mrCZ0pGiejKZVed4se/TMiaSJuYz0=,G7dBst624389BS82RTev0yYbyohOoi7nZ3ppWBoEF24=,KXKuJEx9jlw18crknkzuDFXrsoREjzTcxMg3/DzYXVo=,GP,M,15,U,LE3,T,4,3,teacher,services
agw/wKM/qK1VHDQNn7Ur/UUGfihqx7RiFUE1KHbA/28=,90FXV/bL7ecex6LxrgJv79cNGjrQoI0L/qg1ehUJKKI=,nMTCPEmj6ifRRhzg9XxpD9O71GSzkYzwObfLzxpnZzI=,GP,M,16,R,GT3,A,4,4,other,teacher
Vp+8vfKYr009myiqYhZ8p62h/1z9BdiJcRUj5V+VsmU=,E3hQkb9ainbJ58f2ApzO/ZI+qQpKf4zpJ5i5RYCEMGs=,gSkKh0q6TbAkFaCZBPCKhBv5mN7MFjnEAVIzbLkIKdw=,GP,F,15,R,GT3,T,3,4,services,health
9+fAcH4Yh5UxCJSyzWu11WE/VY6HGpQRm/cY+fgzhLU=,AwgPt3r3n3ySIXAe+2fr8Vg2kZmreTE+4aDESZGRxiw=,wB6mDe3iVCNweGJFeNzKgbKoBVotSqMdIo/28boxwmI=,GP,F,15,R,GT3,T,2,2,at_home,other
z6Z9A9OjUTbruE/bDI5ZWOP2II694GwC4IwDz84N50Q=,SJoqmokP5HO2pvT+08IEZWC2uyMEvXQQsSiNdA/osQI=,rlfE6fHvFzSX7A7cRrmQOhMpR6ouDp58yjN0bg4Rsr4=,GP,F,16,U,LE3,T,2,2,other,other
iRYb13k6vzcQLJyEwBwgAsyBBNF34hTx4ZO7ba2Eza4=,ndKm/rpp28H3jf5xILN6fLw+XdCC52aDUB5XiCpVths=,iNKuLTNGwf/g8iXkO0w5abYmvOq3/IAWU9pYP44cGxM=,GP,M,15,U,LE3,T,4,4,teacher,other
0oe0QFmFJ1FlIc8S440VhnChn5FKiRoO3M0DHAzA8tA=,zFB1rfqPF6U4ZbuZEYvNB05xP3jigCzoeObn+M2z4D0=,t1ewrgva7Nyz4qXU8bZQUVfHS4G1XUhj1cBFDEP9A5I=,GP,M,15,U,GT3,T,4,4,services,teacher
/RBx8GfhIGEk7u9DyD3OwXVUR5MHq3UGs25iW2LrvvU=,yoLSCpc++3GabmVXEEFX9Zv9RMxkaL8QooYVrrH2QoU=,Hz3qGLTPQ9ERg0NU8k89D0316JIOfOL6dJqHPLHNWh4=,GP,M,15,U,GT3,T,2,2,services,services
FDg8cLetCco6oB2uPQKmC1fO6U8/PpCAu+eHZw349v0=,AUU0GDhO0Q3JI7v6yDMXQOPoZT+luneJaXi+wNyPA5U=,Au/10vPBfhniMKCzwVC1jjq2BWwX21dTNGEcQiHVq/Y=,GP,F,16,U,LE3,T,2,2,other,at_home
2/xnPucpT7n2KyFAz7rPgoaV4wSRWybxE3F6exVbwc4=,ZgvZoyL+bGiTBhLOD8q9v0/8rb7S9XM/04exj7nKt3U=,5cRC2LGCEQYBrEG1XR7iwKjpcIDWvSJKdRcxVVgmKxo=,GP,F,15,U,LE3,A,4,3,other,other
ZKpnTmvACpgp5XHULQcFAyaZMXlCz/L3SeemX4kWTD8=,+C7w73G6MYOxakPDbZN7iJTahksCepNcNuvhK6i3Y1M=,jESHzsc7j7Q+j6tgl4NSM3fXFfBCQTrY8G+yBZUEc98=,GP,F,16,U,LE3,A,3,3,other,services
toKDFBQi0LhnzEpwi/dQPEb/ma08U7vtjaZ0qgfTmzc=,eMH29NwCGeVkFBlmtslICi9o37Ja5N6Xn0oA91/CFH4=,H9hjeVzOr+EQRR/v97U+rPAaDS8NpLHbrixCbrKIDmI=,GP,M,16,U,GT3,T,4,3,health,services
CZfBthCEpvx+uB+PLlfSwNXDbJi72LdbicD7dKVY/DE=,x7fQ2dPOmLLVNVMY+7NR8Uk/LHS6Zs2LOsF21Jq/mrY=,Db/1LYI0wwm8nPojuz7rdTziFGjO4YemGVjWNbLjyKY=,GP,M,15,U,GT3,T,4,2,teacher,other
uMTbBpphvk2YYGXrSsYSZjPdR+X6QPyoYvPAHUIJpCM=,Jcf7Wy9yaEDmO73+XkMiR2hfVDybsJYN4pG9O5NYPEc=,0Oat0iABQrt3LK8lk8U9LX30TdvAP5WyWjreRqVmWW8=,GP,F,15,U,GT3,T,4,4,services,teacher
SycoJHx5k0ncHkxJUz4Q7PpZx5N+5HfQkjcame0k9OU=,h/Ygh7fdSwHmuDlaMBcxsh4qz/dRW+yIsCPKdahfVVE=,3+6SICZOEEbXmtQu2KE4w0xiMUBLkTe5wOOcSo+EL+E=,GP,F,16,U,LE3,T,2,2,services,services
aubzMyfQ1BMxIHmHmIRpc+YH/KTa+dScvxlMs6olTmI=,XwdCmuqre2KvrmShOyNynQjTpHZjC2MAu3WwJNApoVg=,v97D/E8Kz1YGXFGusMUtP9odzN8dFaA7T2BdKp10TFg=,GP,F,15,U,LE3,T,4,2,health,other
PWlSx/XMR39+BgEYu6pLjBwriss+uUnDEa2kzy+BKaw=,EojkII0i4CiSJ3gDDqcXZzGGUxkTZuCusyzHxnAfoOs=,PSz+z/QfOUIhB3DHFXuauMkFwJzYOsGpn8IOYILzXpM=,GP,M,15,U,LE3,A,4,2,health,health
GNOh743vJ2MioeaptdBzwf8MsfVnBS5lqNZZK6iQGpw=,hLBg4sDfra8YzmxcLHO9NZirndb0nQHm8iex+bv6s6w=,lCpKddxBHWPHqwfWy+fmfiy/uLMTVKLcsat7at8D6Zw=,GP,F,15,U,GT3,T,4,4,services,services
Phu4XASBJYZxmdgL9/2KFyJcoiI+BXbriqnh+DEqJng=,lJR0jM0t/TndshfdqggF/YPRx/Aog2S4e9TyVV8hwdc=,bIYcjiRai7rfeIfg/6KlJikmkDwffQppxroJoM0eTt0=,GP,F,15,U,LE3,A,3,3,other,other
8dWcHMLP1nmHoYgqlfvBJMiYqZwDkjkNoxUObJcQHWU=,05FqInSmv5XWdi5axWGMw9viXCCYegqG3H1GPloSm34=,xrp0/CrQTF/GaJo8136xNGe2P0l3mDgpOyDGyBOnfoU=,GP,F,16,U,GT3,A,2,1,other,other
yOwGW+M7YrrE93no2I76yASgzwLLUPqpnYZdDPOptJc=,upHlWsFUYFgeMChjFjjb7A8AJML7O8/djtE4mb1WJsM=,Z7yOPlCqIEmwPMbaRubHMJdjSnwLUQJNuKXceQQFKYo=,GP,F,15,U,GT3,A,4,3,services,services
uKQx4Hi+pweotwJqqWULx+ehTrZz4Y13eJsKVBaPGNY=,5saFVKTRgIsrPnGICFTXuIomZR3bcdg46jafSg/G4Ak=,tXZqtBoDTmGL1P8xAhaZFwZxsyQDsnKjXZX0i7RJ1zc=,GP,M,15,U,GT3,T,4,4,teacher,health
a1c/ZOmG5CgD12ZH0l8jo/Y/yNZpIcns7H5fOOM0+7o=,EiXrEVN1GS4z0DAlw5QPA2Gs1EDaJadYa1OB+ft3ZRQ=,WSjXs7peyr9foCLOB/2VcVoTkzdwpLeFBYJHZJyEHCs=,GP,M,15,U,LE3,T,1,2,other,at_home
K4UiWej5cuK9DqPqNahbnY4apETfXAEFj1QxKyKYxYg=,E/2xLJ0sr9xHZDDX0n5qjz2bbSov5eJUAmWMb2HMDXg=,N4iUFIoOeOX+oZHTtMc9Fg9HvELE9CK5ZcgprE32jXQ=,GP,F,16,U,GT3,T,4,2,services,other
g4vZb/QQzMy0Ksp42wi8Gv9UrRHp8QGIa5f0OOxfsec=,yWMe1LdEvbljitqFYH2NN9Ew21QIRpqDc+ot6XgDfKA=,d58/34iWFgJh2IghLwkFZ0pLM6BYs4P+GSRmDVD7h8o=,GP,F,16,R,GT3,T,4,4,health,teacher
IYNPFXiDxIiJX4+g4lgEYiAIvA/8JrxshwAp2VZPlCY=,s7pifAaLRqCvmeIdEtblq63F3lKqGFo7qFV7Cy/nBh8=,LfFNXnb6w64FOHM66TbqlKAdaALKSme8xXBJt3uhsUk=,GP,F,16,U,GT3,T,1,1,services,services
Xr26RY9IYVz2L46BDM/yY2+aYP9uQ/1PelIdKvMidHk=,/tQtBJgIWzqdNiLS/R2duIVbedlvO0au9/JK6wh2b5U=,qDBacI15Mrm0p066nEkNxOgQEENfs8La1PbnUAGxmNw=,GP,F,16,U,LE3,T,1,2,other,services
Z45ylgtHnExlUJpzjD5CkQvtsK0xsLnpLeOHhrd+Joo=,31ZjrToLyacsOJJavvGUDKXRMwzJ9b/fgSvQjpKeMSw=,iDgcAHyOV9nB18ChrjgW/IUa9qVWziIRVHCL7et1kbY=,GP,F,16,U,GT3,T,4,3,teacher,health
ms1ETfEb3bce+24GaYIm7K+RR6cgKGddAwelcK3Ma88=,rvm51GnoZ06n8Rj0JGe/mvcdJbD5VFiFQFjUFIXZKz8=,yMlSoWuHVjacx5klVCKa+D0Za7xtjoHEzAbFL/3LpH8=,GP,F,15,U,LE3,T,4,3,services,services
YlrPObMSqt/llMm6i6KXLE04St2sTe6boDa6kS71tPc=,rZgvxjBVERMjxIDMBjfmJU4ISd7ncXoSKMRu6qoM2GA=,OMt4t67s5RsKd2N6oyP7ZB88dBq8EvpWa3MsAQbOtQk=,GP,F,16,U,LE3,T,4,3,teacher,services
o4qgHsASlenFhgzxjnVl8M44npq8clic3FApwmFNVe4=,o+nUaPbzaKq7acic0pQLMAhuec0r5XidsyACZgdMzSE=,sziUfgwpuZgxZZYIxKWFbrpyPiefz7lCk0WFm8Weemo=,GP,M,15,U,GT3,A,4,4,other,services
5N7ryFEtTyvGGv/dyghemBLb0YEeXYpFFmm3bFc4Wv0=,pebA99I9oncl/VJM+4Ed+OvdN7D2ahwIYUJYvM+XfJk=,dqvMzzdY/pdOBJHl05O8gMmAjeVkJVZwCh9lGBeYf9o=,GP,F,16,U,GT3,T,3,1,services,other
ODd4rHPrlqwTK0TVpf+NpsMxgFs/PV4WpefdvTCZIac=,r9BsM24p1Uv9ZtBbwbB20JQCjRaI+hYJzRNw6XrvgH0=,qVNrxeuZIgQsTq0mTeHQuAPmgljbru67atU9YndaZL0=,GP,F,15,R,LE3,T,2,2,health,services
ato3VDs2Enpd1lIyEJiKkq35izyJXOr4jAGNIB52uVo=,fNa12qK15TnN+8rfxFFXlmiKX//ZSFIJ0KIzrsZ6xdU=,2EkUng4OP3NCAOmCox8sdp+Q/y0hUfzHjnQS6Dt/Y8M=,GP,F,15,R,LE3,T,3,1,other,other
ingeEFmvrvmArZhgnSSPLLCY6PQtsguWbrr1za5XsL4=,VzQ/RotuJdLRgC4pT61Ssz2wZ6nmmLYDl/B2Ag6VlrQ=,IEBbcIBqRXfXGD93LH35rUY1WyUdzb8pu0xoSi7gKW0=,GP,M,16,U,GT3,T,3,1,other,other
6rYVoAkhBs5ym0CQQXP77RK+NQX80G1nTQP03Nxnrs4=,CKFyh6V553HQ83nlOhipXt9kwgqHN/RldKILnZOa/0Y=,oF2IMyDTNYO4keMdHRmlCBuBQOoxPiiwpnu+1CPuhMk=,GP,M,15,U,GT3,T,4,2,other,other
u2cmp+4y/rBWh776UGBH2ZnuGQpUZNYF2Kn4kOuTi/U=,0m+VPTz6ulfXiQwn56/XC42hchS32Rj4PUphZMo+0Uk=,E+4u4uNdzaZzvTYmobBbmu9M0tBqPJFLC6cI9wPvC9c=,GP,F,15,R,GT3,T,1,1,other,other
DvCbUM/fEV1ETU8auA2O92kT3oC1pYmcevX+SGMPrmM=,h4C9yX247IO5TrN0f4yiwAT/lXLbk2obTXrC4yD8h9U=,EbgWdrTWTTki04A+ENg3fkqPqaRQA7UrVfpq8MFOTrg=,GP,M,16,U,GT3,T,3,1,other,other
+hJMpEqcxNPQfwqPHEywiSDth65XAIYYgDYZXCTEXFY=,+MLTY3wxe6ft6zU9Jeqch3IDV/GDs7vdLP5aBW80jqs=,xEzLUoOsEDNI2QMWsgCHX01Bl1GLBv7QUu3oW+j+6x0=,GP,F,16,U,GT3,T,3,3,other,services
5bhSgsQbw91eGJdxYOnO+XlJkd2nGcsjZ48kz5DHw9g=,qVlgYymAUGt3r9PdjMLlgqYeSZATTImEOOvT6PVy+Ik=,4xIsqgss1rYNSMCPeTumpTnxr+QUMzXHjatXDew0/qw=,GP,M,15,U,GT3,T,4,3,teacher,other
MQ9UBCmqgJyt2+Qce+UJgEe1vIdOCj+58LVUKhlgUQY=,vCWoWqvgFX9BjF0YslSmZBpLzOycnK4I1blGm3MYMvw=,836dxHEZ8eFOiY/68+7b00PzBue/Su5m/j1iTqKi09g=,GP,M,15,U,GT3,T,4,0,teacher,other
