姓名,学号,原因,往返时间,一周学习天数,课外活动,深造,有恋爱关系,家庭融洽程度,一周空闲时间,一周外出时间,工作日酒精摄入,周末酒精摄入,健康程度
4cPJo2WnIS8sNnvWw8ihrfp62WidiwxZsWDlKwJVXWk=,+bKBP+hb9hm1Z4rMSycVoCEoHMJqLb9V0Jv0ucOaO8k=,course,6,1,yes,yes,no,5,4,4,4,5,1
A47IT4J5U2nvdnWS2MTzOT3lk6OiV1c/eIK6xALfAts=,kPRK7H3gKQOqbkIBCHTnwYf/exQYgbxIF8Dm6albnMY=,home,8,3,yes,no,no,5,4,5,5,4,5
bWEiP021XI3ThDpo5cbJflbuiG04o7wlMuUIVHlq54g=,sgpUQAFR0FrVgrZ4JldgMYRlPpzTWq6vDBnz5rcFGM4=,home,3,2,no,no,no,1,6,6,3,5,5
aBt6EvU1BPniJDEwxBL3IN2WqfQCymhIhCQUowKu08M=,Y2YTJslew4uGGsbVecVd6XLYA5ZcNaLC9KqUg8OhhGA=,reputation,5,4,yes,no,yes,3,7,6,4,5,1
RzGKHbXisa78JYhksVX+8UWrFLuv59xjW4gZBGwA3HE=,bIMrsIGWlc2bHbujakENSgUxubiwCPDd08qjbBtO2yQ=,reputation,8,7,no,yes,no,2,1,6,3,2,1
S3tEWcB53ok/X5uWQrqv1jaC2VfyFte3+zK73QwX3M0=,huvCWJJSr5atc0blOZ5wa6B577wvmkqhiOfOs3KnQ2Y=,home,6,6,yes,yes,no,4,2,6,3,1,3
pz8jjeN2I/PP3NhzndscqhLAliukyW9eHuuG+ukDsOc=,QjNFN6nuKMvLuaIQp9R+xqqI7ArL03jsNEDvFfBWXYY=,reputation,8,7,yes,no,no,3,5,7,2,5,3
iHauqRcyWtYACNqY2N4TzwVT2Y6u3j4MN7akg7Sf6U8=,Y5/GgiFVRcS9hEpgkfNdo0lmEJmSrlEEYcFLbELKNDM=,other,7,7,no,yes,no,2,5,6,2,4,1
Af+psBIi9yowUUtA8UiujcQcANTbFv9muV5inaMrcBQ=,DSCiAWpqDHx+COTzKzsFkRNHdMQlv6jG3dxxfcxTShY=,home,4,4,no,yes,yes,2,6,6,1,1,5
xU8T3cyOLbyWw/+eb9r92HlAMRBhXDMmUfGVrLjDliE=,6T4/2j4drcwD1sbqJI2/CKwhA5jaM/JpPreuTL22tD4=,other,9,3,yes,yes,no,3,7,3,1,1,2
p6FEe03ccbt/O38OfzkMhLe3Dth3+a+B+FeF9CHDhAM=,JvI+B2+T+9juumKir/IPR49c8VKIXmq/9QIFb76dSRY=,reputation,2,5,yes,yes,no,1,4,6,2,3,5
YfShWgWznZAXOYdkHX8FsjlhYnMGbID8KoN9UyPvG9Y=,hqvPJXNuEliQLZDS/RBsd+AtUr2OfZvQBRxtPtlUKPA=,course,5,5,no,no,yes,3,4,7,3,1,5
W3IrnweHsv3tSxJvrVTxE4jacguQME+6P3spAJpX92E=,cG/7K7MsQapwK3/io4uMZMMQop+LnGUOCxy5aSZhmzw=,home,4,1,no,yes,no,2,7,1,1,2,4
7KVtY/1YwneU/UD/j+MkAkDwt5jiJPwSgONVrR8MdT0=,BBK00PwhLwf+W8WkJGkC4fZNJrDwik5bzQog55h466k=,other,3,5,no,yes,yes,2,7,6,1,1,3
iUvkEsPodfT+4RrddAmYMPqPr7VNrrPOp0oDCtzAJwU=,qKsOdndy3Bstf9goizkQtGYRofKN1Ct8ySLaQYVGBqY=,other,4,7,yes,yes,yes,5,7,3,3,3,3
5AkOzpFHTr7lOx1uwVOF0+79GFGmbh2RGbnGU66ODDw=,xKg9Evek4OksrR4O/OFmRrvN3NXbKkvAYCttja+8X3A=,other,7,7,yes,no,no,1,5,1,5,2,1
a7ofFswcyl9yX58EX/m66CW+wmMNU9IGyhi0IHkEYA4=,tQELMb21FycLxt9BQwfQMAIJlPoiPupCGgmJvAheHeY=,other,4,7,no,no,yes,3,1,2,2,4,1
ZzNm5TOrpJpPstxP2cWaQ3bxJx+p+VO4mGrjquxbyeE=,99b+XZeYM2h0EMjKoo7jglsH5lFybNGRvKb36b4J4Lc=,home,3,4,yes,yes,yes,1,5,6,5,4,2
iumLflECTQEUFQvL0SRFl9AtzCCY9g7dBrAaZOY0T54=,WVGXBJridnRwJCXTeSO8q3WTwjrpyvT52QdFYT+zqA0=,course,9,5,yes,no,yes,4,1,4,1,3,5
QbQSOylnRDBoEmyD7oVV7jqgcq+1/XyLNm54ZCpm3Tk=,R095PCSbsH0TwVgFlAl4DUzPs8pQAcpfmcZox9riQag=,reputation,8,2,yes,yes,no,5,5,6,4,5,1
DC0QC80zwY6MLc85YoRpmjlcQxYjrZ52Kfw3buz9+88=,Lv46sonFNo17IC/s2ZnWGi3Tukr6mIETrGorhqGDKQg=,course,3,1,no,no,no,2,7,4,4,5,4
7VYu9VivrNSFx15tseuhrG3QQ1FbFwHRGIKZLR/DT1I=,FNJZlf3XgKuwab3zp+DRtvQCHc97Q1yWm5NlnPfbDtI=,home,3,3,yes,no,no,2,4,1,2,4,2
ZUItUqran5WGkvSG3FntnwJndraSh52V3fhK7ScaJyA=,APLKYwLrlTBp/xOTEThmOsvxajYzhJm6JQl8vz3DiU4=,other,6,2,no,yes,yes,3,5,1,4,3,5
n2NsFDXX32cALZhISaxfgnmsE1qkvyP/BSzbdG7NhqU=,lLwSUODcZcsAnwjGUNWYfraAI7nqldIr2QEr0yZ7bM8=,reputation,4,4,yes,no,yes,5,4,7,3,1,3
fZ+i1XlU3f2VG4zpvJ3X5Yg3uL37DRs6SNVkaFOhaqo=,0Ur8fbvbjwuc4YoqWWNxbiBXday6cUi5C7B1pSzKWpM=,home,2,4,no,no,no,4,4,6,1,1,2
2I43CfthMNz+QJNu8HBF4FRRMyDNN3voBv+WZPzSBTY=,CFhFIBzHvJ9IWubiBI1OsAt2JEM86eHRW8ltKmldS7Y=,reputation,8,3,yes,no,no,3,5,4,2,4,2
t+WUZOREaQSnTIuJuoOz7asGPs0TQSErsJ7NyB/pc6c=,kzyYc25sjOU+n4Sas8Wy/IpgqsT1l9juFGgoR1H5Wdo=,reputation,3,4,yes,no,no,1,6,7,1,1,4
Mh/FgPySsRCrw8537HB4pSRky+RjfPhNC/GdjRWajBg=,epWRC/Ws9Bvn1cSZ9ROfE1+nrTVGKNBQ0dVRSWFvBhM=,reputation,2,5,no,no,yes,3,3,3,1,1,2
xjKFF8WRGee/9vN3VK4LMAMMKKnoOw/9Ph94xN+Mqls=,bQj2kNfc4LAJOUTbTwLwrfVPtxN0yK5ed/NnOUhWKlo=,other,8,3,no,yes,no,5,6,6,5,5,5
vE0ph8PM+zw2qvi91PXvHAkMzbugVXZHgpxeH9B24X0=,kjwHrm1ZrBYEn/4qU/v7kICPEMBMAw90AbIs9+Oqxkc=,other,4,2,yes,yes,no,2,3,7,2,5,1
ByztZlDkK5s89DPk8HnMdS0fBS3NNXI6GQOatK6JyZA=,sgCONf55xfN89fe411+AsiKi6QRtVxMSZZjsUWpRGA8=,other,5,4,yes,yes,yes,4,2,4,1,4,2
RsyntvIgrvEkasM/Qm7mVtVEA0AesmN9YCjJKauNwk4=,ArnrFAHkODilP6g+9o+5ZPdLJyfeLoyxJco+B5H3c2I=,other,7,5,yes,yes,yes,1,1,7,4,3,4
PhKV+z/K1JRjqTOVKc+pM+/2dfSnuHqPJ7X0XPuUzN4=,Hkuf8A0mTj5DY6mKK5FvrIeUIsF48VF9x9WmUeNDjIo=,course,4,4,yes,no,yes,5,5,3,1,3,1
48V3K7Rb3moVmAHSFCNcb6raocWJ2YStQk+pQ4hM1/8=,Y+5krenMC7I+4lXTpCz42tLK3k1xSBVUyoqFE1IbCxI=,other,4,2,no,yes,no,1,1,3,2,3,1
lDZxVBEYMkTUI64Qc4DVFKoLEjhLaQNYirzN+DkNuAU=,zrR3y09EWtbK8Py6lQAMju1WF8I1+sqm9ApZusfviUg=,reputation,5,7,no,no,no,4,1,2,4,3,1
M5HuV4gJCV1vl9551go7NSag3KvM1iGFz/ly2koaDYE=,H1j3FoT7c5jDe7lepMOuPuZImDDUSxiKVvQXZ7aD4U0=,other,4,5,yes,no,yes,3,4,5,2,4,2
Hmih7E0iybIybESkFBr1dUtbfZRC2hQeKaBephTd4uE=,WhlU1YAzGMKlLbYlM6Z+Tjad1VaF3I8DanN8UPzttmM=,reputation,1,4,yes,no,no,3,6,3,3,5,5
WHI4Hp5xPuzA+JKlVenQKVlc2hQBSOkE0agNqXi3cg0=,kX8177Ju5H+Q/24OK7QDC3qesme43Gq5DGZT2AmvOJA=,home,8,6,no,yes,yes,4,5,6,4,1,1
/jjQARkAa7mo1xoJK6TiE0Z9tzB7hCPtyyyoz7Kgt2k=,2LppXdJfjxG7VjDCChBTFdgzo/eXv6rp5OlALA2ipgA=,reputation,10,4,yes,no,yes,1,1,7,1,3,5
u5JzJ6k2OA4BT33W6O5JManWCHQc7l8dGgJAtFqgJv0=,73tpmnvUNLc7epKnNRR4dcD4AiyNyLGXSSrgnBhKYHo=,other,2,5,yes,no,no,1,1,1,4,1,4
7tHHpAFbBgrex+J0Ov8Xx9t39I4/IZBCEvLy0rX2Ak4=,KS9B2x0PHUcOuV/pcnQ2luKNZ3Q07JWCU37kv3dEZos=,home,8,6,yes,no,no,5,4,7,5,3,3
c+OKUJnrBVuQYvN8g0Okn/hEQMpocdGZG8ABfibwXLw=,wNf+PJ1ptKct+XRmW/PbQUUkbqprcSuGvDL8XXR8wPo=,course,3,6,yes,no,no,5,4,6,3,3,2
oQAsbYM0GSgGTuPzFxuru1i1dceiESk0R6v4YxQeKBE=,mBvpMnqS83n/TZqTFdKFHsvbqqitg15TqiZtI6raxeg=,home,10,1,yes,no,no,2,1,5,5,2,1
rJe3a0mC3Tu220Q4IG5Z5qzQ9XPXbRWD2XH32mHMrbA=,JpcevTRpnAJ5Q1XjzNgdNeJDQ02PhbpVReepzqTWBD0=,home,5,4,no,yes,no,4,7,6,2,2,3
yX1lP/kyCOwA6ZVkU/Vx8P70n1nZFJQSAAvWVzEQYA8=,d5B5lZ13z8gRJC+Qe63SwcyKB6VKY3tKSQftvCbU4NY=,reputation,9,7,no,yes,no,3,7,2,1,4,1
rDFGzvBivWGSGQh2e+re26HdMtHUfjAoyuiDYDILcDU=,B+5Yxzs46ZiWPLIN/fr0OcM7FfqC7FJQZ1Y3a/XZRVA=,course,6,4,yes,yes,no,3,3,1,5,1,1
5CuA7QXk9kAUSUNC/QpJaOSbOGeucaaa3szkBz/1KW0=,sBVqjnNlYvQ21eoybZ0AsgCCtx9Zrhc695Wcv9+2PGY=,home,9,5,yes,no,no,5,4,5,5,4,3
9vMXp9ciCkGUrJzK5pQ0sVFYrZkMIu44D85yzIc0/2I=,MP4QZDdOk19RNee1npvS0KQkZQ3Zmz1CcWjkEixs0M0=,reputation,1,7,yes,no,yes,4,2,6,5,1,2
Egvr7q5m40i6wBFwYVnSNNeWV+YxZWA+9lRw/tetgVs=,fxtyNcug2yxIlP34p72O4x2XNmEqNYZDirKVjDtjtB4=,home,1,1,no,no,no,5,3,2,4,1,2
JlvbriLs/DygypNTo7q4hxYKOyTP6CIe87ZM1T5Ih8M=,sAP8KlI71Qe+TNNBhKnQJGSjzXvOY8MA8CPvMXVx+LA=,home,10,6,yes,no,no,1,7,7,2,3,3
zu3aEguMDbRStKBJR3sn1GPchIkum+QhsuF7lbtrILo=,QqE1DVzTHOgY2gQVA53w2HAuUbE8RiP9sRBlVbbouHQ=,home,7,1,no,yes,no,1,2,2,1,5,3
dORsY9VhS6e+cd2BtfzpgN55Yz6qyw5HvUro4IXz4N8=,0cry8QiddI/xC+8LSXVUc2eSKDlrZs3tSMBRivF2I+c=,course,4,5,no,no,yes,2,7,6,5,5,2
YzJIFtqLyjs3FWJ24hYSG1XqBQmXiC0nQ/RZW4TiGQg=,MLb1H0pzvMokL+ACcf7m5/nqWSIbWCvR+vSPYi8EZpY=,home,6,1,no,yes,no,2,2,5,2,1,1
Gply0L32ypsS6fRy4dMZfsVtC4jdJuAygmAJcphx6t0=,UFEc8JCy9+CsOBarefeUdb3+WMb8tbiQJ+5nK/lN7dw=,course,8,3,no,yes,yes,1,5,6,4,1,1
YXzBhRiSjEmVmqgSZJ4r46cOyTVgWb1o823KBk3tV5I=,eJVUtDjgKTbBlN06kpeI8nBTcJue/ISGMMa/Ab8hzcQ=,home,6,4,yes,yes,yes,3,5,7,2,4,1
g9ennjX9mJ/7iIQkIhNCIuwvxvH8dmAcs1WIuRsyUcE=,LYZmc136k3mjwwvQXa6RxZwdF64OjnSkxN6TA71LZ2k=,home,1,3,no,no,no,4,3,2,3,5,5
eFjeRu+JSHVw7DlWex09ueUFxLPKhQru9DwNPdQesDI=,2PAeEpY3ZTFY2D3YAJbtA9wdUSDot59BcG9FEhZTvn8=,other,7,7,yes,no,no,2,7,5,2,2,2
ZUUlL0IsbDzg6OdJrY0kOPYJ7Hjfs1ZGBiCZSBUc6GY=,Z04E6mE9kd7NCnKvVPo1sQ6yOjHMQJLRc1h+finz0lI=,home,10,5,yes,yes,no,4,2,7,1,3,2
BJHcbzijMCTsbwQGPy+dCtElVkjCUVfXD9SxWEws9zg=,6juvIsY2fsS2Hvdj6eL9mzh4LEDI/sytwm24gukzFpA=,home,10,1,yes,yes,no,3,1,5,3,5,5
q1xHY+lj9xrlb5dgNj3TAgK8kThbgGKYeK/5eF9uk+w=,MsMYVR0N73F97VpQnH1f10OOPLBAxIXQ5hi7mg6kos0=,other,10,6,no,yes,yes,3,4,5,4,5,1
4SkQQttIP76QAYnFS6/M2XKXsixa1Lij55RNhy09O6Y=,6nALMzz9zwj2h1/NFWdT71RmT0aui61l2BBZ6/subO0=,other,2,5,yes,no,yes,5,5,6,5,5,5
CWl5M3Z7Cvo2e0LhyhSdwEu+u44HUdh5VkejCffYbTI=,5+tjxHJt65GsqU30rmzJ38yv7QkjFr2UfmaKqBoHncs=,other,10,2,no,yes,yes,1,1,5,2,2,3
cTnqY1LDk7T9zV7t/i50bvqq9Z+GxNpMhr9EmFjF6c4=,MkOMaezbMnA1IS0MPApAY/wtlAyDni7csoDNzUWNtZA=,home,7,2,no,no,no,3,1,7,4,4,5
pLTlm7AVu5tjooag9xdDf6x5J/GkE9fwjSwJh69wc+0=,bcPz+o8uhOBpAwfyOB2XkZd5b6PKtxyUMP2tWyOHQ8M=,reputation,4,3,no,yes,no,1,5,3,1,4,3
BMKL4y5IbBnCpgiQIIQb9qfeRmYya8/KZwCMfvWkkLM=,ArRHfv2i+RnbfbCJsSqf9pxvGQfGxwrvuP8TIf54VTs=,other,7,2,yes,no,no,3,6,1,5,5,2
r2T2bZ0K/F2YukRr+6Nfw4AcCobz5MvWCJ5QDnGS8QA=,I9X9zO2JdMlq2MgzGQUS4qgG4NhmbCHAWZOwsec8Brk=,course,10,5,no,yes,yes,2,6,7,1,2,5
zFRTcBirHBnplEz6wMsR1mxXHdOEUThQ0dR25o3N1Ek=,7LafErQ+etm03Lpv+8y1W8onTcBa14067eXgbpoZJ74=,home,5,2,no,yes,no,3,6,3,3,3,1
2o6EnWAM9Dahvjk5DdaK4zmEUZJrIEel3PBA74jVuIY=,vZPwXFLo1kN5Z2Y6iVuCZlc9cwih1apiV3ZTnY9vIDk=,course,6,2,yes,no,yes,2,2,3,3,3,2
YkNOUOR+W1W1kQ9DMeqvESy3cSvhnrWrwm3FFSAthLc=,5tMGZY6gYJm4RYwyP3DX2w3EQR2Oao/0wBcTrHPZ/Xc=,reputation,4,3,no,no,yes,3,7,7,1,4,3
/+aKYOCb3Pc6CkQrkAJLpDEzDw4i/6bVLNe+wQUK3u4=,9WbRzrZr3ybx21ZTL/NFj+Zc1j/nwjEm+G/llHDo3uI=,reputation,6,1,no,yes,yes,4,6,1,5,4,4
/IcowQt/qiWon4ahtPmu6uD0EVHEvDSvnXsNDXhfeaA=,B1yByZdTZiO6G5VJSL5oQz5pT1RZayjlm2kpOnedRp0=,other,8,2,yes,no,no,2,4,1,1,4,3
6nTOoGnIsu4Pa5bKR24YZlc1mm6Ia4TQKGKR1a6rXyU=,W+I16+YpBBn6vNqFLB+kR8j6Zenc/z+70fVErEx0UQE=,course,3,7,no,no,yes,1,7,7,5,3,3
i0zAJxQuXi7BUfZDuKC4jAx8P4TB6muYCjgyuhD4sYY=,E+NcdybRJ8oXjRYlssNODs+pb0cFbngw9Lpt576tIGY=,reputation,5,2,yes,no,yes,1,6,6,2,5,3
DqpIm1gWhGvsNXsl/7+tGDvD0cleu1GEyvxhYYMY6/Y=,YlyopWF4O2WCMFo5IeoONcKI0qj2UYERWKPEwPF9TTw=,course,6,6,yes,no,no,2,5,4,4,5,3
Y3h1uj/UC7sn8tKmsrSAIIdOlGyARoR1FN1Nk8IFEwY=,ViFuWp0NV5dfx9nWrdM4WGY8pWbEB/7aha4Q//Vgs8M=,home,5,5,yes,no,yes,4,4,3,2,2,4
AtIPYj+6YKlU8XlDMzZuSkqDh/hTOA9PJzbUflIsZso=,Y+ig5+uijQfS8tLEMVq68TDZUeq+X0eQoENmxJvu8C8=,reputation,5,3,yes,no,no,5,1,5,3,3,4
J6FDxHRFxPJjGhs5W9xabw5faxIHG4WHiWFNNXATnr0=,HlG80+j/1RWyL5Fg6TzzeKPCLLCM5fsacYKaYRlaSwA=,reputation,5,1,no,no,no,2,6,7,1,3,3
sD3cRdZe2vj+VUExkD0Txh3yHO2xwhZ6Nwn2nZYvPJQ=,7VLDzTassIaxonbSxN6KaZVOneetXCLotI8C85dso14=,course,9,2,yes,no,no,5,2,5,2,3,2
qPXJPh/yoUGnJNMvE+ms9z4CV1KQaLV1lmJJXvXEAyA=,S/AF4Av5xaVboezQ/0OP6KrCO7QuOUYqeqykK2rz0TA=,course,7,5,no,yes,no,1,2,7,4,5,3
QVzS9eqZfkDXCigxkrW0HGq32bwuXhv2MXE5+ggJZ0w=,ouewazLk4Cm9fzXF0SVKfFD+2hBuZYYjPH0dwCPNhVY=,other,3,6,yes,yes,no,4,3,7,1,2,1
URvo+0+BmK9hJtSPZ+emUoXjwmZgkIn9OLEqfSczf7Q=,/jm6jessWA6HTRdxo25/66a9K/IbZE5gSrrBcmyrzc4=,home,2,6,yes,yes,yes,5,5,1,5,4,5
CPetu9kAclubFzwmH5vMlCQNDlB8qymMf4/wuGNCW8c=,NTQSj92PIDXdmKsANEFY4QsIycHR0N/HePPdiSrB46I=,course,2,2,yes,no,no,2,3,4,4,3,1
EU5xJyB5Hyr8hi/wJYfV3oMiwJ7wuSaMi5bRCFTNrIA=,Ke4f9a6EHrEvqdGnZmMSuVqc7GA7S9FXde7aAiaUg6A=,course,5,3,no,yes,yes,5,7,3,1,1,1
XhncN9m7Y2ifaXPQN5Jn9TbdJrY1seYJqZHcrLEhVRI=,VokMdO5RM3nngU8Tkh82DzVYdtlc8pwsNYrwuncIITE=,reputation,2,6,yes,yes,no,1,6,6,3,4,3
dcpCJ7dFBnlwz5z4E8yP4bn/3jtWNAUCCeC7/QXJdZs=,hwDyMfMKsddQ1wvjWHUXPNXma/IPBBVgEgsjfNXAf4Y=,other,5,6,yes,no,yes,3,1,2,2,5,2
laDsqeuMVk46ruI9ujtJfVcWAh2Em6Ite3vOeADf0Wk=,uPIELU/HTtAIli+w64YwT4pqaTy1wjV2NgcTF/0mwXc=,home,3,6,yes,no,yes,2,7,1,3,2,2
mP+arFepDXPZoYoFSZZ8uLOvVJyiV3sx16Pt0soIJK8=,wp8gdcmaH0MVvAtyms3s/Y+U3ys70dPsEfah0wGlVNw=,other,9,7,no,no,yes,5,5,3,1,5,1
6sPR7elFSayC0v1r5y5GzWhsHa8Zd07Ut97AQd9lVYA=,UkOEmRrPU6scLVVJlyGKiy3Y2B++NHEyHmfqRiiZ7sQ=,reputation,6,2,no,yes,no,1,2,1,5,5,1
96QEAvjnxyix4zYvmfxwwjTbceUHCPLd6piyjfaHyw4=,bwPB0p9/kFuLJI/GmDpNIeWKPRYrLyqR5WS5kLJmnWY=,home,7,6,no,no,yes,1,2,3,5,1,2
a+4Vg3FLRudAN8Ibb9VjlVKaocfuTDM68E5GJnUxQus=,M/CiAPCUiDdl5Er7Jfal8PsGoTp/IVMn1a4mh7NGarU=,other,7,2,no,no,yes,2,2,4,1,2,2
i5DCjyBx5+RNEKdv5IxR2pU+iWiCAWwiIDEdnqvA6AM=,OKfj1ziDHL7MiUVC8l+ZYb4Txd/g7AU8Uw+I2Lv8PRU=,course,6,7,yes,yes,no,2,1,4,1,1,4
C6DUUb0UwhAMMzaHxxGw4hDE8ZpPLK4W1/gatEl0KlA=,Bj+Pxg9Fovu6Q0bkFGrnDkF73p/ywQ60nPIwGsfSyWk=,home,1,6,no,no,yes,5,3,7,4,5,2
mwaHF3gAgLjOMYoGwmmbjgHrC5CpkbZ4rMRTS7U7QeM=,9W5Lq+tby7MMk6pnwrFq6Gw2nE5ZBw4KDOXb2vsJ0Cg=,course,7,3,yes,yes,yes,5,1,5,1,2,1
2rNAZgr14oBnXPYeXedtYnMxuIiV10A74myj7EbmlXs=,7umPtTqh1LhgiLP0QSPSer7VmHuIec7HhOxtdcgbpSw=,reputation,8,2,yes,yes,no,3,6,1,2,5,4
PdT3jpm8RoMuRcqjp6zTEMTjyptHkRu3oT3UYSpV4vs=,r7Kfuuptn11+9kbMVaLoFuB8HIVNMP7eTseb2cQWZxU=,reputation,9,2,yes,no,yes,3,4,1,4,2,1
wnTgR1wdEY1g9inTpuCU5oAjexeBSdmarZAVJ5Soi0o=,djOun1rm5hIZS7LjY9OOKOYGFOaBTsAEpISPG285Apc=,reputation,9,2,yes,yes,no,4,7,2,4,1,2
H24ZvHzX4ZtIsKfiXY/S8CqpB+tAgYrTogSD0QSO2fw=,sYyOjMqhJUxAskfJ0WDWcLbyj8yV8N42Dsq4DtTmh2s=,reputation,6,6,no,yes,no,1,4,5,3,3,3
jCOemvl/hfP7TwDVXMKLfIaFfPjPuf7uYV/rBwQycf0=,S27ZMYlLDpXAqiFgXYJ3nIrSxz4ShrujlBCPoqsKKDA=,other,7,1,yes,no,no,4,2,4,3,4,1
rIY14MVmaPkMaoWtZRqiatZI3pn/9t8My4jS3Ivzix0=,VWT9EicOq6pB1MCGTqxiHdJ11Fx7i+s0DzS9JmiMyIY=,reputation,2,4,no,no,yes,5,2,2,5,3,4
V4rueSDyZ+8YBFPJ+XWoB75rOEiyauAP+MDQd9uhQ/w=,YSmVQ7dEyB8Pt1pUZHkWTqg9ncs8ghsDq/QzKDcX+aE=,home,7,2,yes,no,no,1,2,4,3,1,3
4LltGUPfe0vzPaY+YM5poK+7uWIGw6GEheOuKMnoeYc=,awd+6OdgvULwBcHrJYFqbmQJ7FPKgpusvyRYJmUsJHg=,reputation,9,3,no,no,yes,4,6,4,2,1,4
3IIxOOdAfLo8Ju1qmY92qiuzlpz9g6lkv19Kh7W/vOE=,+6SeMCqpzXgy8F+zSeUr7nSpTtQlJ5SeBc3ZhlZvOGE=,course,1,1,no,no,no,1,1,2,1,3,3
GoBIW8bYFGCa9WVS9y7p5y8AsjhIYuA24SL/hOWufks=,HCWRa+B72wWlcPC/dwiqrfPcA9s2qNKts4l2irj7/5c=,reputation,6,7,yes,yes,no,3,6,3,3,2,4
RwEf0HA047nt6Vq/eEQOy75qTaPGWCBmu2Sx3iX2Ubk=,jgypghA8YsvwMIPbNcWSINYMjNzS6rAdI//3cceUz0Q=,reputation,7,4,yes,yes,no,2,4,1,5,5,2
iLBqURJ8Q3EVLUmhCMO1GHtxzTqd6Ggstg+u3s/Uw3Q=,mUx5hZym4GVBdulpMm9exejoBS+ezUbKE70wQXbd7vg=,other,5,7,yes,yes,no,5,7,6,4,4,4
4q6yNtdmqD3uDI4lYHG57xx8wjGolJLCAl80UIRD3GA=,zQ0z1LsaYs+7LKMhGNHIfhSwlBGeLTvpA625LJg3u9M=,course,6,3,no,no,no,4,1,7,1,5,3
MipkzYCylIxc5Uf/3UUxvlOXvRQn1xFxAKD3qG7RjTQ=,qvtgKFfsAhX9AwtPkCaK03F7gZeozmKlkGnySoOcYCA=,reputation,10,2,no,no,no,5,7,7,1,3,1
yThsrp5h7IzRuzTLjcR0eFH/gnGTJsSCRDeIS5jvGFs=,mvYkfz4BmoPKwLMa11T+6DWKlzCBXMixKnvn61M95GA=,other,4,5,no,yes,yes,1,7,3,5,1,3
S61SAfY3K8D1cfxQlzzhlS1F8U7D0dS91IhAWfX/JJA=,ijRngKCroGm0QbfLCzoECNuB1vihVAwBdNSWrwBUXN0=,other,3,2,no,yes,yes,4,5,3,5,3,5
AGKidoLJSfRqi2E/kZaMjqxmd4eTtJRP5iT0FPQ9opA=,iohf8bisNQuK5R+2AhRwGb7W7N/fNvMOOSDcUY8Gm84=,course,5,1,yes,no,no,2,5,2,1,5,1
guap6hVHA4gUE4TQM5/u7JhEEOIJfI9YAlXe5/FDxtc=,mnOtShgnXSDktDmxVr5t9CNhFPNvx4CWgGeIp/Nwr+E=,course,6,5,yes,yes,no,2,6,1,4,5,2
+zln4Is58MVuenHlfTFsf1GVujaffieOHLfAHy9rwcM=,ajXGeERZWe5omL98SbGNTYEkj4lex4e7tqJc0CX8rDk=,home,1,5,yes,no,no,1,4,2,4,2,3
zfHC4bJv1lXt1/zh08x8vQHf/pCelRjcNt+AtzRZNqA=,fwbtfy2hBUfGQ2iC5gupLeP5XOb+IpL04HhYOXBPEJs=,course,5,7,no,no,yes,2,2,2,2,5,1
atcfATYDcJ720LOcc82S8nDQQl78BQCwUSvH/NcRGnc=,1xzNZM8bmmA5TPMxRu3kNq/s5cQmh83WgGnumI/C/78=,other,7,5,no,yes,no,1,6,5,1,4,1
m7kB59+o7nFzqteCkCJCK2KhT+W3CXZHJHY55QPWaEQ=,UU/8RFuo1FRRegEhOgoHzsCH69ziW4q0nhVe497icFU=,course,6,7,yes,no,no,4,6,1,1,5,5
GvVM1w8SHKINYkiNv2+kMUdKNaqso7u9wkM4wI2d4oA=,TEi3NqKtw2m4dZ6+1/1UNTfq4V0Pdf3AF8KXfzSbfO0=,home,8,7,yes,no,yes,4,3,1,3,5,4
pSWc68SV9bfFw/eqI9uhThUe+f4J1rGf7wjVZRZ54kA=,5TnSJWzzibLVOuNDF0kb9gr7QEkzMdANu30hwWcWJiw=,home,4,3,no,no,no,2,2,5,5,4,3
uax5HxvbH16qisXU8aLZHTa9+ALnpgYlFAAoIJhcgnw=,BUcpu+Q9fOmTuKM63RaaZGeuCjmoifRRsBDHa24eOZs=,other,8,5,yes,yes,yes,1,2,7,3,1,2
MOAltsj27YGrKwKYbIt3H5QdwTlRrC2NL3zWqk5P6SA=,rTYbi5mcYuKy+MQd9rSvggzGmob46rkJfCBX1DLtJ5Q=,reputation,7,2,no,yes,yes,5,7,7,5,1,5
oCDAXcgfGtwrTneYIDtCxsvJ2wLK9gabj5wWl9WrCPo=,tTJWX11eSzxcFczt1EvyoP4MtRXTEwAFO9dzGFpq23o=,course,9,5,no,yes,yes,1,7,4,2,5,4
e9XQPojjOrl5LLiS/erN6670KaxTS/U8VeLDFm18U/k=,1r85ltd8xQKWkx4epx0I2CKGl2WXTpyVMbsRq9o5cCo=,other,10,4,yes,yes,yes,1,7,5,2,3,2
qcj3QW8QppARsib4HZc+uI3VCpGXa8ts1H69TYXwV2s=,rEodxgb0XiCLYlwQZcYyfeoSTy9tH8evcsUNLKCxna8=,reputation,4,4,yes,no,no,5,1,7,5,4,4
HX7PE0ooX29g0CgUayFd5hNptIpl8mQ8djjDhxBmrDw=,i2/KENylSXZkYsh5wClFmjF5IlVcA87ov+Ep++pDD7I=,course,10,7,yes,no,yes,3,7,5,1,3,2
